D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
353.8585 -0.022064 0 352.7271 -0.028015 0 24.5625 23.6314 352.8055 -0.012695 0.0093689 352.1882 -0.025391 0.0026245 24.625 23.204 18-Dec-2019 18:15:25
353.8492 -0.031372 0 352.7178 -0.037231 0 24.5625 23.6314 352.8016 -0.01651 0.014862 352.1907 -0.022888 0.014343 24.625 23.6405 18-Dec-2019 18:15:56
353.8492 -0.031372 0 352.7177 -0.037323 0 24.5625 23.6314 352.7968 -0.021301 0.010071 352.1796 -0.033997 0.0033264 24.625 23.0767 18-Dec-2019 18:16:27
353.8528 -0.02774 0 352.7214 -0.033691 0 24.5625 23.6314 352.8021 -0.016083 0.011658 352.1848 -0.028778 0.0049133 24.625 23.6677 18-Dec-2019 18:16:58
353.8481 -0.03241 0 352.7167 -0.038361 0 24.5625 23.6314 352.797 -0.021149 0.011261 352.1861 -0.027527 0.010834 24.6875 23.495 18-Dec-2019 18:17:29
353.8484 -0.032196 0 352.7169 -0.038147 0 24.5625 23.6223 352.7953 -0.022858 0.0093384 352.178 -0.035553 0.002594 24.625 23.7314 18-Dec-2019 18:18:00
353.8449 -0.035614 0 352.7135 -0.041565 0 24.5625 23.6314 352.7979 -0.020203 0.015411 352.1807 -0.032898 0.008667 24.625 23.6859 18-Dec-2019 18:18:31
353.8437 -0.036835 0 352.7123 -0.042786 0 24.5625 23.6223 352.7969 -0.02121 0.015625 352.1797 -0.033905 0.0088806 24.625 23.9041 18-Dec-2019 18:19:03
353.8509 -0.029663 0 352.7195 -0.035614 0 24.5625 23.6223 352.7962 -0.021912 0.0077515 352.179 -0.034607 0.0010071 24.625 23.695 18-Dec-2019 18:19:34
353.846 -0.034576 0 352.7145 -0.040527 0 24.5625 23.6314 352.7979 -0.020203 0.014374 352.187 -0.026581 0.013947 24.6875 23.0222 18-Dec-2019 18:20:05
353.8463 -0.03421 0 352.7149 -0.040161 0 24.5625 23.6314 352.7982 -0.019958 0.014252 352.1809 -0.032654 0.0075073 24.625 22.9949 18-Dec-2019 18:20:36
353.8493 -0.031219 0 352.7179 -0.03717 0 24.5625 23.6314 352.7948 -0.023346 0.0078735 352.1839 -0.029724 0.0074463 24.6875 23.0494 18-Dec-2019 18:21:07
353.8435 -0.037048 0 352.7121 -0.042999 0 24.5625 23.6314 352.7976 -0.020538 0.01651 352.1867 -0.026917 0.016083 24.625 23.7041 18-Dec-2019 18:21:38
353.8452 -0.035309 0 352.7138 -0.04126 0 24.5625 23.6223 352.8022 -0.015991 0.019318 352.1849 -0.028687 0.012573 24.625 23.4041 18-Dec-2019 18:22:09
353.8657 -0.014862 0 352.7343 -0.020813 0 24.5625 23.6314 352.8046 -0.01355 0.0013123 352.1873 -0.026245 -0.0054321 24.625 23.7132 18-Dec-2019 18:22:40
353.8799 -0.00064087 0 352.7484 -0.0066223 0 24.5625 23.6223 352.814 -0.0041504 -0.0035095 352.1967 -0.016846 -0.010223 24.625 23.2222 18-Dec-2019 18:23:11
353.8785 -0.0020752 0 352.747 -0.0080566 0 24.5625 23.6314 352.8152 -0.0028992 -0.00082397 352.198 -0.015594 -0.0075378 24.625 23.2131 18-Dec-2019 18:23:42
353.8856 0.0050049 0 352.7541 -0.00097656 0 24.5 23.6314 352.8141 -0.0039978 -0.0090027 352.1969 -0.016693 -0.015717 24.625 23.2768 18-Dec-2019 18:24:14
353.8853 0.0046997 0 352.7478 -0.0072327 0 24.5 23.6223 352.8195 0.0013123 -0.0033875 352.2022 -0.011383 -0.0041504 24.625 23.7496 18-Dec-2019 18:24:45
353.8902 0.0096741 0 352.7528 -0.0022583 0 24.5 23.6314 352.8188 0.00067139 -0.0090027 352.2016 -0.012024 -0.0097656 24.625 23.3404 18-Dec-2019 18:25:16
353.8809 0.00030518 0 352.7435 -0.011597 0 24.5 23.6314 352.8147 -0.003418 -0.0037231 352.1975 -0.016113 -0.0045166 24.625 24.086 18-Dec-2019 18:25:47
353.8857 0.0050964 0 352.7482 -0.0068359 0 24.5 23.6314 352.8164 -0.001709 -0.0068054 352.1992 -0.014404 -0.0075684 24.625 22.9676 18-Dec-2019 18:26:18
353.8841 0.0035095 0 352.7466 -0.0084229 0 24.5 23.6314 352.8171 -0.0010071 -0.0045166 352.1999 -0.013702 -0.0052795 24.625 23.1313 18-Dec-2019 18:26:49
353.8839 0.0032959 0 352.7464 -0.0086365 0 24.5 23.6314 352.8217 0.0036011 0.00030518 352.2045 -0.0090942 -0.00045776 24.625 23.4131 18-Dec-2019 18:27:20
353.8832 0.0026855 0 352.7458 -0.0092468 0 24.5 23.6223 352.8185 0.00030518 -0.0023804 352.2012 -0.01239 -0.0031433 24.625 23.9314 18-Dec-2019 18:27:51
353.8765 -0.0040283 0 352.7391 -0.01593 0 24.5 23.6223 352.8212 0.0030212 0.0070496 352.2039 -0.0096741 0.0062561 24.625 23.495 18-Dec-2019 18:28:22
353.8863 0.0057068 0 352.7488 -0.0062256 0 24.5 23.6314 352.8199 0.0018005 -0.0039063 352.2027 -0.010895 -0.0046692 24.625 23.9678 18-Dec-2019 18:28:54
353.8806 0 0 352.7432 -0.011902 0 24.5 23.6223 352.8209 0.0027771 0.0027771 352.2037 -0.0099182 0.0019836 24.625 24.0042 18-Dec-2019 18:29:25
353.8754 -0.005188 0 352.738 -0.01709 0 24.5 23.6223 352.8166 -0.0015869 0.0036011 352.1993 -0.014282 0.0028076 24.625 23.3131 18-Dec-2019 18:29:56
